Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,accom_type,London_or_out,Flow,Age,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education and Other,Holiday,VFF
North America,4-13 days,1000-5000 GBP,1,1,1.0,8,2,7,VFF,0.0,0.0,1.0,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,2,7,Holiday,0.21666666666666665,0.0,0.7833333333333333,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,6,1,5,VFF,0.37499999999999994,0.0,0.0,0.625
EU,1-3 days,250-500 GBP,1,0,1.0,7,1,6,VFF,0.0,0.0,0.5796428571428571,0.4203571428571428
EU,1-3 days,250-500 GBP,0,0,1.0,6,4,3,VFF,0.0,0.0,0.05,0.95
Africa,4-13 days,1000-5000 GBP,0,0,1.0,5,5,1,VFF,0.1,0.05,0.25,0.6
Asia,1-3 days,0-250 GBP,1,0,1.0,4,5,4,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,2,7,5,VFF,0.0,0.0,0.0868997668997669,0.9131002331002331
EU,4-13 days,0-250 GBP,1,1,1.0,8,3,5,Holiday,0.0,0.0,0.95,0.05
"Australia, NZ and Oceania",4-13 days,0-250 GBP,0,0,1.0,5,2,2,VFF,0.0,0.041666666666666664,0.20357142857142857,0.7547619047619047
EU,1-3 days,250-500 GBP,1,1,1.0,5,7,6,VFF,0.3025,0.0,0.6975,0.0
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,2,1,1.0,2,1,1,Holiday,0.1,0.4,0.5,0.0
EU,4-13 days,250-500 GBP,1,0,1.0,5,6,3,Holiday,0.7217857142857143,0.0,0.27821428571428575,0.0
EU,4-13 days,500-1000 GBP,0,0,1.0,2,7,1,VFF,0.0,0.05,0.6166666666666667,0.33333333333333337
South America,1-3 days,250-500 GBP,2,0,1.0,2,1,7,Holiday,0.0,0.05,0.85,0.1
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,5,7,Holiday,0.35583333333333333,0.32083333333333336,0.32333333333333336,0.0
EU,,0-250 GBP,0,1,1.0,5,4,4,VFF,0.45,0.0,0.0,0.5499999999999999
EU,,0-250 GBP,1,0,1.0,2,7,7,Holiday,0.075,0.16249999999999998,0.675,0.0875
North America,4-13 days,500-1000 GBP,1,1,1.0,4,2,3,VFF,0.05,0.0,0.95,0.0
North America,4-13 days,500-1000 GBP,2,1,1.0,4,4,5,Holiday,0.0,0.0,0.75,0.25
North America,14-27 days,1000-5000 GBP,1,1,1.0,7,3,4,Holiday,0.1,0.0,0.9,0.0
EU,,0-250 GBP,1,0,1.0,7,5,5,Business or Work,0.5335714285714286,0.46642857142857147,0.0,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,8,2,6,VFF,0.0,0.0,0.0886849261849262,0.9113150738150739
Africa,4-13 days,1000-5000 GBP,2,1,1.0,6,7,4,VFF,0.15,0.0,0.4,0.45
North America,4-13 days,250-500 GBP,1,0,1.0,8,3,2,VFF,0.0,0.0,1.0,0.0
UK,14-27 days,250-500 GBP,0,1,1.0,5,6,7,VFF,0.05,0.05,0.05,0.85
Asia,1-3 days,250-500 GBP,0,0,1.0,6,5,3,Business or Work,0.3,0.0,0.45,0.25
UK,4-13 days,0-250 GBP,0,0,1.0,6,4,1,VFF,0.0,0.1702994227994228,0.0,0.8297005772005772
"Australia, NZ and Oceania",14-27 days,0-250 GBP,0,0,1.0,6,5,6,VFF,0.05,0.0,0.15,0.8
UK,4-13 days,250-500 GBP,0,0,1.0,6,2,5,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,250-500 GBP,1,0,1.0,6,1,7,Holiday,0.024347530942902613,0.0,0.7011033002871467,0.27454916876995084
Non-EU Europe,4-13 days,500-1000 GBP,0,0,1.0,5,4,1,VFF,0.075,0.0,0.45,0.475
EU,1-3 days,250-500 GBP,1,0,5.0,6,3,1,Holiday,0.0,0.0,0.95,0.05
EU,4-13 days,1000-5000 GBP,0,0,1.0,2,1,5,VFF,0.05,0.1,0.6071428571428571,0.24285714285714288
Asia,1-3 days,1000-5000 GBP,1,0,1.0,6,5,4,Business or Work,1.0,0.0,0.0,0.0
UK,1-3 days,0-250 GBP,0,0,1.0,4,2,7,VFF,0.0,0.0,0.11045204795204795,0.8895479520479521
EU,1-3 days,250-500 GBP,0,1,1.0,4,1,7,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,0-250 GBP,0,0,1.0,2,2,7,VFF,0.0,0.0,0.06043907481407481,0.9395609251859252
EU,4-13 days,250-500 GBP,0,0,1.0,6,3,4,VFF,0.0,0.0,0.05,0.95
Asia,4-13 days,500-1000 GBP,0,0,1.0,6,6,7,VFF,0.0,0.0,0.35,0.65
EU,4-13 days,500-1000 GBP,1,0,5.0,8,1,7,Holiday,0.15,0.0,0.85,0.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,6,1,Business or Work,0.425,0.018333333333333333,0.5483333333333332,0.008333333333333333
EU,,0-250 GBP,0,1,1.0,7,1,1,VFF,0.05,0.0,0.8166666666666668,0.13333333333333333
EU,1-3 days,0-250 GBP,0,1,1.0,5,2,7,VFF,0.0,0.0,0.24484848484848482,0.7551515151515151
UK,4-13 days,250-500 GBP,0,0,1.0,7,1,5,VFF,0.0,0.18333333333333332,0.05,0.7666666666666666
EU,4-13 days,250-500 GBP,1,0,1.0,6,7,4,Holiday,0.35,0.0,0.65,0.0
EU,1-3 days,250-500 GBP,0,0,1.0,8,5,3,Holiday,0.0,0.0,0.0,1.0
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,0,1.0,5,4,4,Holiday,0.0,0.0,0.45,0.55
Asia,4-13 days,more than 5000 GBP,1,0,1.0,5,1,2,Holiday,0.0,0.0,0.7866666666666666,0.21333333333333332
Asia,4-13 days,250-500 GBP,2,0,1.0,5,1,4,Holiday,0.2,0.0,0.6,0.2
EU,1-3 days,0-250 GBP,0,0,1.0,6,2,7,VFF,0.0,0.05515599188393307,0.10780748581483875,0.8370365223012284
Asia,4-13 days,0-250 GBP,1,0,1.0,4,6,2,VFF,0.8333333333333333,0.0,0.16666666666666669,0.0
Africa,4-13 days,250-500 GBP,1,0,1.0,5,3,7,Holiday,0.5083333333333334,0.0,0.31190476190476185,0.17976190476190473
EU,1-3 days,250-500 GBP,2,0,1.0,3,1,6,Holiday,0.0,0.0,1.0,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,7,5,1,Business or Work,0.0,0.05,0.95,0.0
EU,4-13 days,250-500 GBP,0,1,1.0,4,4,5,VFF,0.0,0.0,0.11666666666666665,0.8833333333333332
"Australia, NZ and Oceania",14-27 days,more than 5000 GBP,0,0,1.0,5,6,7,VFF,0.1,0.05,0.2,0.65
EU,1-3 days,0-250 GBP,0,0,5.0,7,2,7,Business or Work,0.3252380952380952,0.0,0.0,0.6747619047619048
Asia,4-13 days,0-250 GBP,0,0,1.0,2,4,1,VFF,0.0,0.05,0.06778846153846155,0.8822115384615385
EU,1-3 days,250-500 GBP,1,1,5.0,6,2,7,Holiday,0.0,0.0,0.9756410256410255,0.02435897435897436
EU,4-13 days,0-250 GBP,0,0,5.0,8,3,7,VFF,0.06999999999999999,0.0,0.03,0.9
South America,4-13 days,500-1000 GBP,1,0,1.0,3,6,2,Holiday,0.15,0.0,0.85,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,5,7,Business or Work,0.35583333333333333,0.32083333333333336,0.32333333333333336,0.0
Asia,1-3 days,500-1000 GBP,1,0,1.0,6,5,3,Business or Work,0.9875,0.0,0.0,0.0125
EU,4-13 days,0-250 GBP,0,0,1.0,4,6,3,VFF,0.18166666666666667,0.0,0.0,0.8183333333333334
UK,14-27 days,250-500 GBP,0,0,1.0,4,5,5,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,0-250 GBP,0,0,1.0,5,1,7,VFF,0.0,0.0,0.09039599053337445,0.9096040094666256
Asia,1-3 days,500-1000 GBP,1,1,1.0,4,3,2,Holiday,0.43571428571428567,0.0,0.275,0.28928571428571426
EU,4-13 days,250-500 GBP,0,0,5.0,4,4,2,Holiday,0.0,0.0,0.2,0.8
North America,4-13 days,500-1000 GBP,1,1,1.0,4,4,2,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,500-1000 GBP,1,0,1.0,6,1,7,Holiday,0.2523260073260073,0.08322802197802197,0.6644459706959707,0.0
EU,4-13 days,250-500 GBP,0,0,5.0,2,6,3,Holiday,0.075,0.1,0.425,0.4
EU,1-3 days,0-250 GBP,0,0,1.0,4,1,6,VFF,0.0,0.0,0.026924021656490098,0.9730759783435101
UK,1-3 days,0-250 GBP,0,0,1.0,8,6,5,VFF,0.145,0.0,0.0,0.8550000000000001
North America,4-13 days,0-250 GBP,1,1,1.0,6,2,7,Holiday,0.1,0.0,0.9,0.0
South America,4-13 days,1000-5000 GBP,1,1,1.0,5,1,3,Holiday,0.3656547619047618,0.0,0.634345238095238,0.0
UK,1-3 days,0-250 GBP,1,1,1.0,4,2,7,VFF,0.1,0.0,0.4,0.5
EU,,0-250 GBP,1,0,1.0,6,7,7,Business or Work,0.7191666666666667,0.0,0.2808333333333334,0.0
South America,4-13 days,250-500 GBP,1,0,1.0,5,3,6,Holiday,0.2,0.0,0.7,0.1
Asia,4-13 days,1000-5000 GBP,1,1,1.0,2,1,3,Holiday,0.06,0.05,0.8400000000000001,0.05
EU,4-13 days,0-250 GBP,0,0,1.0,6,5,1,VFF,0.0,0.8,0.1,0.1
North America,4-13 days,500-1000 GBP,1,1,1.0,6,4,7,VFF,0.0875,0.0,0.9125,0.0
Asia,4-13 days,500-1000 GBP,0,0,1.0,5,2,3,VFF,0.0,0.0,0.2,0.8
North America,4-13 days,1000-5000 GBP,1,0,1.0,8,2,5,Holiday,0.0,0.0,0.48773809523809525,0.5122619047619048
EU,4-13 days,500-1000 GBP,2,0,1.0,7,6,1,Holiday,0.2,0.0,0.7,0.1
Asia,4-13 days,500-1000 GBP,1,1,1.0,5,1,3,Holiday,0.6629166666666666,0.0,0.33708333333333335,0.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,1,5,Holiday,0.0,0.2791666666666667,0.7208333333333334,0.0
EU,1-3 days,250-500 GBP,1,0,5.0,7,6,4,Holiday,0.13333333333333333,0.0,0.8666666666666666,0.0
North America,,0-250 GBP,1,1,1.0,5,5,5,Holiday,0.45,0.0,0.55,0.0
Non-EU Europe,4-13 days,250-500 GBP,2,0,5.0,6,6,2,Holiday,0.0,0.0,0.9,0.1
Africa,4-13 days,500-1000 GBP,2,0,1.0,5,5,2,Holiday,0.25,0.05,0.55,0.15
North America,4-13 days,250-500 GBP,0,0,1.0,4,4,1,VFF,0.1,0.0,0.05,0.85
EU,4-13 days,0-250 GBP,0,1,5.0,7,6,1,VFF,0.31666666666666665,0.0,0.175,0.5083333333333333
North America,4-13 days,1000-5000 GBP,1,0,1.0,2,7,1,Holiday,0.18333333333333335,0.0,0.7766666666666666,0.04
EU,1-3 days,500-1000 GBP,1,0,1.0,5,5,4,Business or Work,1.0,0.0,0.0,0.0
Non-EU Europe,4-13 days,1000-5000 GBP,1,1,1.0,6,4,1,Holiday,0.4104166666666667,0.0,0.44791666666666663,0.14166666666666666
Africa,1-3 months,0-250 GBP,0,0,1.0,4,6,6,VFF,0.15,0.05,0.0,0.8
EU,14-27 days,1000-5000 GBP,2,0,1.0,2,1,2,Education and Other,0.05,0.15,0.7,0.1
North America,4-13 days,1000-5000 GBP,2,0,1.0,5,1,1,Education and Other,0.05,0.0,0.95,0.0
North America,4-13 days,250-500 GBP,1,1,1.0,5,3,7,Holiday,0.0,0.0,1.0,0.0
North America,,250-500 GBP,1,0,1.0,6,6,6,Business or Work,0.95,0.0,0.05,0.0
North America,4-13 days,500-1000 GBP,0,1,1.0,6,1,4,VFF,0.0,0.0,0.1375,0.8625
EU,,0-250 GBP,1,1,1.0,6,6,6,Business or Work,0.7371031746031745,0.0,0.2628968253968254,0.0
North America,14-27 days,1000-5000 GBP,1,0,1.0,8,6,7,Holiday,0.6,0.0,0.225,0.175
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,3,7,Business or Work,0.2648124098124098,0.0,0.7351875901875903,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,7,4,2,VFF,0.03,0.0,0.0,0.97
EU,1-3 days,250-500 GBP,1,0,1.0,4,5,4,Business or Work,0.8581299950049951,0.0,0.07004585692085692,0.07182414807414808
Asia,4-13 days,500-1000 GBP,1,0,1.0,4,7,1,Business or Work,0.10833333333333332,0.0,0.8416666666666668,0.05
"Australia, NZ and Oceania",4-13 days,250-500 GBP,0,0,1.0,5,3,4,Holiday,0.0,0.0,0.4333333333333333,0.5666666666666667
EU,4-13 days,250-500 GBP,0,0,5.0,7,2,2,Holiday,0.05,0.0,0.9,0.05
EU,4-13 days,0-250 GBP,0,1,1.0,7,3,6,Holiday,0.0,0.0,0.15833333333333333,0.8416666666666666
EU,1-3 days,0-250 GBP,0,0,1.0,6,3,1,VFF,0.0,0.0,0.1746825396825397,0.8253174603174603
EU,1-3 days,0-250 GBP,0,1,5.0,5,2,7,VFF,0.0,0.0,0.016666666666666666,0.9833333333333332
EU,14-27 days,1000-5000 GBP,0,0,1.0,6,5,6,VFF,0.05,0.0,0.3,0.65
EU,1-3 days,500-1000 GBP,1,1,1.0,6,1,7,Holiday,0.0,0.0,0.7425,0.25749999999999995
Asia,4-13 days,1000-5000 GBP,1,0,1.0,6,3,1,Holiday,0.05,0.1,0.75,0.1
EU,1-3 days,0-250 GBP,0,0,5.0,8,7,5,Holiday,0.6066666666666667,0.0,0.05,0.3433333333333334
EU,1-3 days,250-500 GBP,1,0,1.0,7,7,5,Business or Work,0.1,0.0,0.875,0.025
UK,4-13 days,0-250 GBP,0,0,1.0,8,4,7,VFF,0.0,0.0,0.4416666666666667,0.5583333333333333
Africa,1-3 months,1000-5000 GBP,2,0,1.0,4,7,6,Business or Work,0.15,0.15,0.2,0.5
UK,4-13 days,500-1000 GBP,0,0,1.0,4,2,2,VFF,0.0,0.0,0.2,0.8
Asia,4-13 days,1000-5000 GBP,0,0,1.0,6,6,5,Holiday,0.05,0.05,0.65,0.25
EU,1-3 days,1000-5000 GBP,1,1,1.0,5,6,5,Business or Work,0.28874999999999995,0.0,0.32499999999999996,0.38625
UK,1-3 days,0-250 GBP,0,0,1.0,7,3,2,VFF,0.09523809523809523,0.0,0.1,0.8047619047619048
EU,4-13 days,1000-5000 GBP,1,0,5.0,8,1,3,Holiday,0.05,0.0,0.85,0.1
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,6,2,Business or Work,0.8434920634920635,0.0,0.15650793650793654,0.0
North America,4-13 days,1000-5000 GBP,0,0,5.0,8,7,3,Holiday,0.0,0.0,0.65,0.35
Asia,4-13 days,0-250 GBP,0,0,1.0,4,7,4,Holiday,0.1,0.05,0.05,0.8
"Australia, NZ and Oceania",1-3 months,500-1000 GBP,0,0,1.0,8,4,6,VFF,0.0,0.0,0.15,0.85
Non-EU Europe,1-3 days,250-500 GBP,1,1,1.0,6,4,3,Business or Work,0.8085714285714285,0.0,0.19142857142857145,0.0
EU,4-13 days,500-1000 GBP,1,0,5.0,7,6,7,Holiday,0.0,0.0,1.0,0.0
UK,4-13 days,,0,0,5.0,8,4,3,VFF,0.0,0.08333333333333333,0.2,0.7166666666666666
EU,4-13 days,0-250 GBP,0,1,1.0,7,4,6,VFF,0.0,0.1,0.15,0.75
"Australia, NZ and Oceania",14-27 days,500-1000 GBP,0,0,1.0,5,7,2,VFF,0.0,0.1,0.225,0.675
Africa,1-3 months,250-500 GBP,0,0,1.0,8,6,7,VFF,0.0,0.05,0.05,0.9
EU,,250-500 GBP,1,0,1.0,7,3,3,Business or Work,0.8285714285714286,0.0,0.17142857142857143,0.0
EU,1-3 days,0-250 GBP,2,0,1.0,6,2,7,Holiday,0.0,0.0,0.38541666666666663,0.6145833333333333
Asia,,,0,0,5.0,5,6,6,Business or Work,0.85,0.0,0.15,0.0
EU,,250-500 GBP,1,0,1.0,6,5,5,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,0-250 GBP,0,0,5.0,5,1,7,VFF,0.4224072088042677,0.0,0.2470017808988397,0.33059101029689264
North America,,250-500 GBP,1,0,1.0,6,4,4,Business or Work,0.8107692307692307,0.0,0.1853846153846154,0.0038461538461538464
Asia,4-13 days,500-1000 GBP,0,1,1.0,4,7,1,VFF,0.0,0.1,0.45,0.45
Asia,14-27 days,1000-5000 GBP,1,1,1.0,5,3,3,Holiday,0.15,0.3,0.55,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,6,7,4,Business or Work,0.16999999999999998,0.0,0.8300000000000001,0.0
EU,14-27 days,,0,0,1.0,8,4,2,VFF,0.1,0.1,0.35,0.45
EU,1-3 days,0-250 GBP,0,0,1.0,2,2,7,Education and Other,0.0,0.0,0.06043907481407481,0.9395609251859252
Asia,4-13 days,250-500 GBP,1,1,5.0,6,5,7,Holiday,0.075,0.025,0.9,0.0
EU,4-13 days,500-1000 GBP,0,1,1.0,5,1,5,Holiday,0.05,0.0,0.3333333333333333,0.6166666666666666
Asia,4-13 days,0-250 GBP,0,0,1.0,5,5,6,VFF,0.05,0.0,0.175,0.775
UK,1-3 days,250-500 GBP,1,0,1.0,6,2,7,VFF,0.0,0.0,0.2,0.8
North America,1-3 days,500-1000 GBP,1,1,1.0,6,5,3,Business or Work,0.4033333333333333,0.0,0.5966666666666666,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,4,1,7,VFF,0.04067524832595212,0.0,0.8184938776597876,0.1408308740142603
Asia,4-13 days,500-1000 GBP,1,1,5.0,4,6,2,Business or Work,0.35,0.0,0.65,0.0
North America,,1000-5000 GBP,1,1,5.0,7,6,6,Business or Work,0.5666666666666667,0.0,0.4333333333333333,0.0
South America,4-13 days,1000-5000 GBP,1,1,1.0,6,1,4,Holiday,0.36333333333333334,0.075,0.4116666666666666,0.15
Asia,4-13 days,1000-5000 GBP,1,0,1.0,5,6,7,Holiday,0.025,0.0,0.975,0.0
EU,1-3 days,0-250 GBP,1,0,1.0,4,1,6,Holiday,0.14714285714285713,0.0,0.7327579365079366,0.12009920634920634
EU,4-13 days,250-500 GBP,0,0,1.0,4,3,3,VFF,0.0,0.0,0.01,0.99
UK,,0-250 GBP,0,0,1.0,5,1,1,VFF,0.0,0.0,0.0,1.0
UK,4-13 days,1000-5000 GBP,1,1,1.0,6,6,3,Holiday,0.6125,0.0,0.1375,0.25
EU,1-3 days,0-250 GBP,0,0,1.0,7,1,7,VFF,0.0,0.0,0.2374399065846434,0.7625600934153566
Africa,1-3 days,500-1000 GBP,1,0,1.0,6,5,4,Business or Work,0.6,0.0,0.1,0.3
EU,4-13 days,250-500 GBP,0,0,5.0,4,2,5,Business or Work,0.05,0.0,0.95,0.0
EU,4-13 days,1000-5000 GBP,1,1,1.0,7,7,3,Holiday,0.8458333333333332,0.0,0.15416666666666665,0.0
EU,4-13 days,0-250 GBP,1,0,1.0,4,7,4,Holiday,0.075,0.65,0.275,0.0
EU,,0-250 GBP,1,0,1.0,5,6,6,Business or Work,0.8094642857142856,0.0,0.19053571428571425,0.0
Asia,14-27 days,500-1000 GBP,0,0,1.0,5,3,4,VFF,0.75,0.1,0.05,0.1
Asia,4-13 days,1000-5000 GBP,1,1,1.0,4,6,2,Holiday,0.20773809523809525,0.0,0.7922619047619047,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,4,3,7,VFF,0.0,0.0,0.12696844821844824,0.8730315517815519
UK,14-27 days,0-250 GBP,1,1,1.0,5,7,5,Education and Other,0.25,0.0,0.35,0.4
UK,4-13 days,0-250 GBP,1,0,1.0,8,3,7,VFF,0.0,0.0,0.3,0.7
EU,4-13 days,0-250 GBP,0,0,1.0,2,7,3,Education and Other,0.0,0.05,0.4390151515151516,0.5109848484848485
North America,4-13 days,1000-5000 GBP,1,0,1.0,5,4,1,Business or Work,0.78,0.05,0.16999999999999998,0.0
EU,1-3 days,250-500 GBP,0,1,1.0,7,1,7,VFF,0.0,0.0,0.2893452380952381,0.7106547619047621
"Australia, NZ and Oceania",1-3 days,0-250 GBP,1,1,5.0,2,3,2,Holiday,0.05,0.0,0.95,0.0
Asia,14-27 days,0-250 GBP,1,0,1.0,8,2,6,VFF,0.15,0.0,0.6,0.25
EU,4-13 days,0-250 GBP,1,1,1.0,5,1,4,Holiday,0.35,0.0,0.65,0.0
EU,4-13 days,250-500 GBP,1,1,1.0,6,1,5,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,250-500 GBP,1,1,1.0,4,1,6,Holiday,0.1417929292929293,0.0,0.8582070707070709,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,5,1,7,VFF,0.0,0.0,0.09039599053337445,0.9096040094666256
EU,,250-500 GBP,1,1,1.0,5,5,5,Business or Work,0.8369579032079033,0.0,0.16304209679209677,0.0
Asia,4-13 days,500-1000 GBP,2,1,1.0,5,1,2,Holiday,0.05,0.0,0.9,0.05
EU,1-3 days,250-500 GBP,1,1,1.0,5,7,5,Holiday,0.1925,0.0,0.8074999999999999,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,3,4,Holiday,0.395,0.0,0.605,0.0
UK,,0-250 GBP,1,0,1.0,8,4,4,Holiday,0.4,0.0,0.35,0.25
EU,4-13 days,0-250 GBP,1,0,1.0,5,5,2,Business or Work,0.95,0.0,0.05,0.0
EU,1-3 days,0-250 GBP,2,0,1.0,7,1,7,Holiday,0.060416666666666674,0.0,0.22916666666666666,0.7104166666666666
EU,,250-500 GBP,1,0,1.0,7,1,1,Holiday,0.16958333333333334,0.0,0.7770833333333333,0.05333333333333333
EU,4-13 days,500-1000 GBP,1,0,5.0,6,2,6,Holiday,0.0,0.0,0.8300000000000001,0.16999999999999998
North America,4-13 days,500-1000 GBP,1,1,5.0,7,3,6,Holiday,0.0,0.0,0.85,0.15
EU,,0-250 GBP,1,0,1.0,6,6,6,Holiday,0.6657563882196236,0.0626698709786945,0.27157374080168195,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,2,5,VFF,0.32458333333333333,0.0,0.6587500000000001,0.016666666666666666
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,2,0,1.0,6,6,1,VFF,0.15,0.0,0.55,0.3
"Australia, NZ and Oceania",3-6 months,,0,1,1.0,7,4,5,Education and Other,0.1,0.1,0.35,0.45
Asia,4-13 days,1000-5000 GBP,1,1,1.0,2,4,5,Holiday,0.08392857142857144,0.05,0.8660714285714285,0.0
North America,14-27 days,1000-5000 GBP,1,1,1.0,5,4,5,Holiday,0.075,0.0,0.925,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,6,6,3,Holiday,0.2571428571428571,0.0,0.2980952380952381,0.4447619047619048
EU,1-3 days,0-250 GBP,0,0,1.0,4,1,7,VFF,0.0,0.0,0.15625209385004016,0.8437479061499602
EU,,0-250 GBP,0,1,5.0,4,4,4,VFF,0.42595238095238097,0.05,0.49071428571428577,0.03333333333333333
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,1,1,1.0,6,4,6,VFF,0.0,0.0,1.0,0.0
UK,4-13 days,1000-5000 GBP,0,0,1.0,4,3,1,VFF,0.06666666666666667,0.0,0.65,0.2833333333333333
EU,1-3 days,250-500 GBP,1,0,1.0,7,2,7,Holiday,0.0,0.0,0.5166666666666666,0.4833333333333333
EU,4-13 days,250-500 GBP,0,0,5.0,6,6,3,Holiday,0.3,0.0,0.45,0.25
EU,,0-250 GBP,1,0,1.0,2,4,4,Holiday,0.24821428571428572,0.09309523809523809,0.6586904761904762,0.0
UK,14-27 days,0-250 GBP,0,0,1.0,5,1,7,VFF,0.0,0.0,0.038948412698412704,0.9610515873015875
North America,14-27 days,1000-5000 GBP,1,1,1.0,4,7,1,Business or Work,0.8,0.0,0.2,0.0
EU,1-3 days,0-250 GBP,0,0,5.0,4,6,5,Business or Work,1.0,0.0,0.0,0.0
EU,,0-250 GBP,1,1,1.0,5,5,5,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,250-500 GBP,1,1,1.0,5,2,6,Holiday,0.0,0.0,0.9916666666666668,0.008333333333333333
EU,4-13 days,500-1000 GBP,1,1,5.0,2,7,4,Holiday,0.2,0.0,0.8,0.0
"Australia, NZ and Oceania",14-27 days,250-500 GBP,0,0,1.0,6,6,5,VFF,0.05,0.05,0.15,0.75
North America,4-13 days,500-1000 GBP,1,0,1.0,6,7,3,Business or Work,0.0,0.0,1.0,0.0
North America,1-3 days,1000-5000 GBP,1,1,1.0,7,5,4,Business or Work,0.6925,0.0,0.05833333333333333,0.24916666666666668
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,1,1.0,8,2,4,VFF,0.15,0.05,0.55,0.25
EU,4-13 days,250-500 GBP,0,0,1.0,5,4,7,Holiday,0.0,0.0,0.025,0.975
North America,1-3 days,more than 5000 GBP,1,1,1.0,6,4,2,Business or Work,0.7960912698412699,0.159484126984127,0.04442460317460317,0.0
Asia,1-3 days,0-250 GBP,1,0,5.0,6,6,5,Holiday,0.5,0.0,0.5,0.0
EU,1-3 days,0-250 GBP,0,1,5.0,4,2,7,Holiday,0.05,0.0,0.4708333333333333,0.4791666666666667
South America,1-3 days,250-500 GBP,2,1,1.0,3,7,5,Holiday,0.15,0.15,0.7,0.0
North America,14-27 days,1000-5000 GBP,0,1,1.0,2,7,3,VFF,0.15,0.55,0.15,0.15
EU,1-3 days,0-250 GBP,0,0,5.0,2,1,7,VFF,0.03476190476190476,0.0,0.0,0.9652380952380952
EU,,0-250 GBP,0,0,5.0,2,2,2,VFF,0.55,0.1,0.35,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,5,4,3,Business or Work,0.8728728323905484,0.0,0.1271271676094516,0.0
UK,1-3 months,500-1000 GBP,0,0,1.0,5,5,5,VFF,0.0,0.0,0.1375,0.8625
North America,4-13 days,1000-5000 GBP,1,1,5.0,8,1,3,Holiday,0.05,0.0,0.95,0.0
EU,4-13 days,0-250 GBP,1,0,1.0,2,3,7,VFF,0.04375,0.0,0.69375,0.2625
North America,4-13 days,0-250 GBP,0,0,1.0,4,2,3,VFF,0.0,0.0,0.1,0.9
UK,4-13 days,0-250 GBP,0,0,1.0,8,7,3,Education and Other,0.0,0.05,0.0,0.95
North America,1-3 days,500-1000 GBP,1,1,1.0,6,4,2,Business or Work,0.629186507936508,0.27305555555555555,0.0977579365079365,0.0
North America,4-13 days,250-500 GBP,2,1,5.0,2,3,7,Holiday,0.0,0.0,1.0,0.0
EU,,250-500 GBP,1,0,1.0,2,1,1,Holiday,0.25666666666666665,0.0,0.7433333333333334,0.0
EU,,250-500 GBP,0,1,5.0,4,2,2,Holiday,0.35,0.15,0.25666666666666665,0.24333333333333332
North America,1-3 days,500-1000 GBP,0,0,1.0,8,5,3,Holiday,0.25,0.1,0.05,0.6
EU,4-13 days,0-250 GBP,0,0,5.0,5,7,7,VFF,0.11666666666666665,0.0,0.6833333333333333,0.2
UK,1-3 days,0-250 GBP,0,0,1.0,5,1,7,VFF,0.0,0.0,0.13470238095238093,0.865297619047619
North America,4-13 days,1000-5000 GBP,1,1,1.0,7,3,1,Holiday,0.3666666666666667,0.0,0.6,0.03333333333333333
Asia,14-27 days,250-500 GBP,1,1,1.0,2,4,1,Holiday,0.0,0.1,0.8,0.1
North America,4-13 days,250-500 GBP,0,0,1.0,6,5,6,VFF,0.0,0.0,0.0,1.0
Asia,1-3 days,1000-5000 GBP,0,0,1.0,7,6,4,VFF,0.25,0.0,0.18333333333333332,0.5666666666666667
"Australia, NZ and Oceania",1-3 days,1000-5000 GBP,1,1,1.0,5,2,1,Holiday,0.375,0.0,0.625,0.0
