Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,Flow,Age,London_or_out,accom_type,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education or Other,Holiday,VFF
Other,4-13 days,250-500 GBP,1.0,4,1,1,6,3.0,Holiday,0.45,0.0,0.55,0.0
EU,4-13 days,500-1000 GBP,1.0,7,1,1,6,3.0,Holiday,0.0,0.0,1.0,0.0
EU,6,250-500 GBP,1.0,5,0,1,6,6.0,Holiday,0.1,0.0,0.8571428571428571,0.04285714285714286
EU,4-13 days,1000-5000 GBP,1.0,7,1,1,6,2.0,Business or Work,0.9,0.0,0.1,0.0
EU,1-3 days,250-500 GBP,1.0,4,1,1,6,5.0,Holiday,0.7321234647705236,0.0,0.2678765352294764,0.0
EU,4-13 days,1000-5000 GBP,1.0,5,1,1,6,2.0,Holiday,0.8722619047619048,0.0,0.12773809523809523,0.0
Other,14-27 days,0-250 GBP,1.0,6,1,1,6,4.0,Business or Work,0.15,0.0,0.85,0.0
EU,4-13 days,0-250 GBP,1.0,5,0,0,6,3.0,VFF,0.14148739117779366,0.0,0.12718980709692784,0.7313228017252784
South America,4-13 days,0-250 GBP,1.0,4,0,0,6,3.0,VFF,0.2,0.0,0.29833333333333334,0.5016666666666667
Asia,1-3 days,1000-5000 GBP,1.0,2,0,0,6,4.0,VFF,0.2,0.15,0.275,0.375
EU,4-13 days,0-250 GBP,1.0,5,0,0,6,3.0,Business or Work,0.14148739117779366,0.0,0.12718980709692784,0.7313228017252784
EU,4-13 days,250-500 GBP,1.0,4,1,0,6,3.0,VFF,0.0,0.0,0.0,1.0
Africa,4-13 days,1000-5000 GBP,1.0,5,0,1,6,7.0,VFF,0.711111111111111,0.0,0.28888888888888886,0.0
South America,4-13 days,250-500 GBP,1.0,6,0,0,6,3.0,Holiday,0.33333333333333337,0.0,0.3,0.36666666666666664
EU,4-13 days,0-250 GBP,1.0,4,1,1,6,1.0,Holiday,0.125,0.0,0.875,0.0
South America,4-13 days,500-1000 GBP,1.0,8,1,0,6,2.0,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,0-250 GBP,1.0,6,0,0,6,1.0,Holiday,0.5288461538461539,0.0,0.0,0.47115384615384615
EU,4-13 days,1000-5000 GBP,1.0,5,1,1,6,6.0,Business or Work,0.8833333333333332,0.0,0.11666666666666667,0.0
EU,4-13 days,0-250 GBP,1.0,7,0,0,5,2.0,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,500-1000 GBP,1.0,6,1,1,5,4.0,Business or Work,0.8663963208734579,0.0,0.06834878799751296,0.06525489112902913
EU,4-13 days,500-1000 GBP,1.0,5,1,1,5,2.0,Holiday,0.4766594190123602,0.0,0.5233405809876397,0.0
Non-EU Europe,4-13 days,250-500 GBP,1.0,6,1,1,5,6.0,Holiday,0.0,0.0,1.0,0.0
Non-EU Europe,1-3 days,500-1000 GBP,1.0,7,0,1,5,4.0,Business or Work,0.9666666666666666,0.0,0.03333333333333333,0.0
Africa,4-13 days,1000-5000 GBP,1.0,8,0,1,5,7.0,VFF,0.25,0.0,0.5,0.25
EU,4-13 days,250-500 GBP,1.0,6,1,0,5,6.0,Holiday,0.0,0.0,0.15357142857142855,0.8464285714285715
Non-EU Europe,14-27 days,1000-5000 GBP,1.0,6,0,0,5,7.0,VFF,0.1,0.03333333333333333,0.2,0.6666666666666667
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,1.0,5,0,0,5,2.0,VFF,0.0,0.0,0.4833333333333334,0.5166666666666667
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1.0,5,0,1,5,6.0,Holiday,0.29,0.0,0.71,0.0
EU,4-13 days,500-1000 GBP,1.0,6,0,1,5,2.0,VFF,0.4770352620352621,0.12111173211173212,0.2713945813945814,0.13045842445842445
EU,4-13 days,500-1000 GBP,1.0,6,1,0,5,7.0,VFF,0.1,0.1,0.7,0.1
Africa,6,250-500 GBP,1.0,4,1,1,5,5.0,Holiday,0.6166666666666667,0.0,0.18333333333333335,0.2
North America,1-3 days,1000-5000 GBP,1.0,4,1,1,5,4.0,Holiday,0.6190476190476191,0.17142857142857143,0.2095238095238095,0.0
EU,4-13 days,500-1000 GBP,1.0,6,0,1,5,2.0,Holiday,0.4770352620352621,0.12111173211173212,0.2713945813945814,0.13045842445842445
EU,1-3 days,250-500 GBP,1.0,7,1,1,5,4.0,Holiday,0.4710745566782718,0.0,0.4286339907082941,0.10029145261343402
EU,1-3 days,0-250 GBP,1.0,4,0,0,5,3.0,VFF,0.12673593073593076,0.038593073593073596,0.1492012987012987,0.6854696969696968
Asia,14-27 days,1000-5000 GBP,1.0,7,1,0,5,7.0,VFF,0.0,0.0,0.36666666666666664,0.6333333333333333
EU,4-13 days,250-500 GBP,1.0,6,0,0,5,2.0,VFF,0.0,0.0,0.6927053429027114,0.30729465709728865
EU,1-3 days,0-250 GBP,1.0,6,1,1,5,3.0,Holiday,0.6552355487649606,0.0,0.3447644512350395,0.0
EU,14-27 days,500-1000 GBP,1.0,6,0,1,5,6.0,Holiday,0.9333333333333332,0.0,0.03333333333333333,0.03333333333333333
EU,1-3 days,250-500 GBP,1.0,4,1,1,5,3.0,Holiday,0.3398731248410883,0.0,0.6601268751589118,0.0
Non-EU Europe,1-3 days,1000-5000 GBP,1.0,6,1,1,5,3.0,Holiday,0.3312289675595639,0.0,0.06877103244043611,0.6
EU,4-13 days,1000-5000 GBP,1.0,4,0,1,2,5.0,VFF,0.93,0.0,0.06,0.01
Asia,14-27 days,500-1000 GBP,1.0,4,0,0,2,4.0,Holiday,0.0,0.0,0.2333333333333333,0.7666666666666667
EU,4-13 days,500-1000 GBP,1.0,6,0,1,2,6.0,Holiday,0.17981255648551914,0.06581959643356079,0.6230529224438393,0.13131492463708083
EU,4-13 days,500-1000 GBP,1.0,7,0,0,2,2.0,VFF,0.041303418803418805,0.0,0.4601282051282052,0.498568376068376
EU,1-3 days,500-1000 GBP,1.0,4,0,1,2,1.0,Business or Work,0.0580038411245505,0.0,0.8868693472812467,0.05512681159420289
South America,1-3 days,0-250 GBP,1.0,4,0,0,2,7.0,VFF,0.0,0.0,0.21999999999999997,0.78
EU,1-3 days,250-500 GBP,1.0,4,1,1,2,7.0,Holiday,0.020318759814487643,0.016790987213431332,0.9185075196523323,0.04438273331974866
EU,4-13 days,0-250 GBP,1.0,4,0,1,2,6.0,Holiday,0.23235822019029487,0.0,0.5710707412165816,0.19657103859312353
EU,4-13 days,250-500 GBP,1.0,4,0,0,2,4.0,VFF,0.1929076479076479,0.0,0.2842171717171717,0.5228751803751803
EU,4-13 days,500-1000 GBP,1.0,4,1,1,2,3.0,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,250-500 GBP,1.0,4,1,1,2,6.0,Holiday,0.03449599116493781,0.0,0.9287900877505816,0.03671392108448064
EU,4-13 days,0-250 GBP,1.0,4,1,1,2,3.0,Holiday,0.2,0.0,0.6666666666666666,0.13333333333333333
EU,4-13 days,0-250 GBP,1.0,3,1,0,2,5.0,VFF,0.0,0.0,0.9,0.1
North America,4-13 days,250-500 GBP,1.0,4,1,1,2,5.0,Holiday,0.0,0.0,1.0,0.0
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1.0,7,1,1,2,5.0,Holiday,0.28136363636363637,0.038181818181818185,0.5777272727272728,0.10272727272727274
EU,4-13 days,1000-5000 GBP,1.0,7,1,1,2,3.0,Holiday,0.3485714285714286,0.0,0.6514285714285715,0.0
EU,4-13 days,0-250 GBP,1.0,6,1,0,2,5.0,VFF,0.0,0.0,0.4175000000000001,0.5824999999999999
EU,4-13 days,500-1000 GBP,1.0,4,0,0,2,6.0,VFF,0.0,0.0,0.7502405002405003,0.24975949975949976
Non-EU Europe,6,250-500 GBP,1.0,7,1,1,2,2.0,Holiday,0.275,0.0,0.725,0.0
South America,4-13 days,0-250 GBP,1.0,5,0,1,2,5.0,VFF,0.9,0.0,0.0,0.1
EU,4-13 days,250-500 GBP,1.0,4,1,1,2,6.0,Holiday,0.03449599116493781,0.0,0.9287900877505816,0.03671392108448064
EU,4-13 days,0-250 GBP,1.0,4,1,1,2,6.0,Holiday,0.059134941505650886,0.06312736574807512,0.7125091807294325,0.16522851201684158
EU,4-13 days,500-1000 GBP,1.0,2,0,1,2,6.0,Holiday,0.19749999999999998,0.0,0.8024999999999999,0.0
EU,4-13 days,250-500 GBP,1.0,4,0,0,2,5.0,Holiday,0.0,0.0,0.3036406986487055,0.6963593013512946
EU,4-13 days,0-250 GBP,1.0,2,1,0,2,6.0,Education and Other,0.0,0.04725389863547758,0.2749437404700562,0.6778023608944662
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1.0,4,0,0,2,3.0,Holiday,0.0,0.0,0.0,1.0
EU,4-13 days,250-500 GBP,1.0,2,1,1,2,5.0,Holiday,0.0,0.0,1.0,0.0
Non-EU Europe,1-3 days,250-500 GBP,1.0,7,0,0,2,7.0,VFF,0.0,0.0,0.37333333333333335,0.6266666666666667
Asia,4-13 days,500-1000 GBP,1.0,2,0,2,2,6.0,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,250-500 GBP,1.0,2,1,1,2,5.0,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,0-250 GBP,1.0,2,1,0,2,6.0,Holiday,0.0,0.04725389863547758,0.2749437404700562,0.6778023608944662
EU,1-3 days,0-250 GBP,1.0,8,1,1,2,7.0,Holiday,0.0,0.0,0.5708333333333333,0.4291666666666667
Non-EU Europe,6,500-1000 GBP,1.0,6,1,1,2,2.0,Business or Work,0.0,0.0,0.9,0.1
EU,4-13 days,500-1000 GBP,1.0,5,1,0,2,7.0,Holiday,0.0,0.0,0.35,0.65
"Australia, NZ and Oceania",4-13 days,250-500 GBP,1.0,4,0,0,2,6.0,VFF,0.0037241379310344823,0.014285714285714285,0.46882914182006735,0.5131610059631838
EU,1-3 months,500-1000 GBP,1.0,6,0,0,2,3.0,Education and Other,0.2,0.0,0.0,0.8
EU,4-13 days,1000-5000 GBP,1.0,5,1,1,2,7.0,Holiday,0.04666666666666667,0.0,0.9533333333333334,0.0
EU,4-13 days,250-500 GBP,1.0,7,1,1,2,4.0,Holiday,0.0,0.0,0.9,0.1
Asia,4-13 days,500-1000 GBP,1.0,4,0,0,3,2.0,VFF,0.0,0.0,0.825,0.175
North America,14-27 days,1000-5000 GBP,1.0,6,1,0,3,4.0,Holiday,0.26928571428571424,0.0,0.0,0.7307142857142856
North America,4-13 days,1000-5000 GBP,1.0,8,0,0,3,4.0,VFF,0.0,0.0,1.0,0.0
EU,4-13 days,500-1000 GBP,1.0,6,0,1,3,1.0,Holiday,0.06999999999999999,0.0,0.93,0.0
North America,1-3 days,250-500 GBP,1.0,6,1,1,3,2.0,Holiday,0.40568986568986565,0.0,0.4489652014652014,0.14534493284493283
South America,6,0-250 GBP,1.0,6,1,0,3,3.0,VFF,0.0,0.3,0.0,0.7
Not disclosed,14-27 days,500-1000 GBP,1.0,5,0,1,3,5.0,Holiday,0.225,0.075,0.5952380952380951,0.10476190476190475
Non-EU Europe,4-13 days,250-500 GBP,1.0,5,0,2,3,4.0,Holiday,0.125,0.06666666666666667,0.725,0.08333333333333333
North America,4-13 days,1000-5000 GBP,1.0,4,1,1,3,6.0,Holiday,0.3580122655122655,0.0,0.6419877344877345,0.0
EU,4-13 days,0-250 GBP,1.0,2,1,0,3,6.0,VFF,0.0,0.0,0.0,1.0
South America,1-3 days,1000-5000 GBP,1.0,4,1,2,3,1.0,VFF,0.3,0.0,0.7,0.0
EU,4-13 days,250-500 GBP,1.0,6,0,0,3,6.0,Holiday,0.0,0.0,0.2153370030382414,0.7846629969617586
North America,14-27 days,1000-5000 GBP,1.0,2,1,1,3,4.0,Holiday,0.1,0.0,0.6,0.3
Asia,1-3 months,1000-5000 GBP,1.0,5,1,2,3,2.0,Holiday,0.0,0.5,0.5,0.0
EU,1-3 days,0-250 GBP,1.0,8,0,0,3,2.0,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,250-500 GBP,1.0,4,0,1,7,5.0,Holiday,0.23901359261653377,0.06822344322344323,0.6188845794728148,0.07387838468720823
Non-EU Europe,1-3 days,500-1000 GBP,1.0,6,1,0,7,6.0,VFF,0.2,0.0,0.13333333333333333,0.6666666666666667
EU,1-3 days,250-500 GBP,1.0,5,1,1,7,6.0,Holiday,0.4685864057218702,0.0,0.3978689418731495,0.1335446524049803
EU,1-3 days,0-250 GBP,1.0,5,0,0,7,5.0,VFF,0.09975491613649509,0.0,0.05665638455112139,0.8435886993123833
EU,14-27 days,500-1000 GBP,1.0,4,0,1,7,4.0,VFF,0.41904761904761906,0.014285714285714285,0.4666666666666666,0.1
EU,4-13 days,250-500 GBP,1.0,4,1,2,7,4.0,Holiday,0.0,0.0,1.0,0.0
EU,6,0-250 GBP,1.0,4,0,0,7,7.0,VFF,0.0,0.1,0.3795238095238095,0.5204761904761905
EU,4-13 days,0-250 GBP,1.0,4,1,0,7,4.0,VFF,0.67,0.16166666666666665,0.1683333333333333,0.0
Non-EU Europe,4-13 days,1000-5000 GBP,1.0,8,1,1,7,3.0,Holiday,0.03333333333333333,0.0,0.8666666666666668,0.1
EU,4-13 days,1000-5000 GBP,1.0,5,1,1,7,5.0,Holiday,0.3927272727272727,0.0,0.5072727272727271,0.1
Asia,4-13 days,500-1000 GBP,1.0,5,1,1,7,3.0,Holiday,0.2569444444444444,0.0,0.7430555555555555,0.0
Africa,1-3 days,500-1000 GBP,1.0,5,1,1,7,6.0,Holiday,0.8333333333333333,0.0,0.0,0.16666666666666666
EU,4-13 days,500-1000 GBP,1.0,6,1,1,7,1.0,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,500-1000 GBP,1.0,7,1,1,7,5.0,Holiday,0.20968253968253964,0.30785714285714294,0.4824603174603174,0.0
EU,4-13 days,500-1000 GBP,1.0,7,1,1,7,3.0,Holiday,0.4333333333333334,0.0,0.5666666666666667,0.0
EU,1-3 days,0-250 GBP,1.0,8,0,0,7,6.0,VFF,0.0,0.1613095238095238,0.0,0.8386904761904763
Asia,3-6 months,0-250 GBP,1.0,4,0,0,7,5.0,Education and Other,0.5,0.1,0.06666666666666667,0.3333333333333333
EU,1-3 days,0-250 GBP,1.0,6,1,1,7,6.0,Holiday,0.38314518814518816,0.0,0.5655838605838606,0.05127095127095127
EU,1-3 days,0-250 GBP,1.0,4,0,0,7,6.0,VFF,0.10371099920723452,0.0,0.031072690750110106,0.8652163100426554
EU,1-3 days,0-250 GBP,1.0,8,1,0,7,6.0,Holiday,0.0,0.02857142857142857,0.21666666666666665,0.7547619047619047
EU,1-3 days,0-250 GBP,1.0,4,1,1,7,6.0,Holiday,0.39686069727374074,0.0,0.5559726360595925,0.04716666666666666
EU,4-13 days,500-1000 GBP,1.0,4,0,1,7,2.0,Holiday,0.7155799755799755,0.0,0.2844200244200244,0.0
EU,14-27 days,500-1000 GBP,1.0,2,0,0,7,7.0,Education and Other,0.0,0.2,0.0,0.8
EU,4-13 days,250-500 GBP,1.0,5,0,1,7,4.0,VFF,0.2942532467532467,0.0,0.7057467532467533,0.0
EU,4-13 days,1000-5000 GBP,1.0,6,1,0,7,4.0,VFF,0.225,0.1,0.0,0.675
South America,4-13 days,250-500 GBP,1.0,7,0,0,7,4.0,Holiday,0.0,0.0,0.4,0.6
EU,4-13 days,250-500 GBP,1.0,4,0,0,7,6.0,VFF,0.04,0.0,0.625,0.335
Non-EU Europe,4-13 days,250-500 GBP,1.0,4,1,2,7,4.0,Holiday,0.0,0.0,0.8,0.2
South America,4-13 days,0-250 GBP,1.0,5,0,1,7,4.0,Holiday,0.5666666666666667,0.0,0.4333333333333333,0.0
EU,4-13 days,250-500 GBP,1.0,5,1,2,7,2.0,Holiday,0.1,0.0,0.9,0.0
EU,1-3 days,0-250 GBP,1.0,7,1,1,7,6.0,Holiday,1.0,0.0,0.0,0.0
EU,4-13 days,0-250 GBP,1.0,4,1,1,7,2.0,Holiday,1.0,0.0,0.0,0.0
EU,1-3 days,500-1000 GBP,1.0,7,1,1,7,5.0,Holiday,0.20968253968253964,0.30785714285714294,0.4824603174603174,0.0
EU,4-13 days,250-500 GBP,1.0,7,1,1,7,4.0,Holiday,0.2673809523809524,0.0,0.7326190476190475,0.0
EU,4-13 days,1000-5000 GBP,1.0,7,1,1,7,6.0,Holiday,0.1,0.0,0.15,0.75
EU,6,0-250 GBP,1.0,4,1,1,7,7.0,Holiday,0.16999999999999998,0.04,0.6900000000000001,0.1
EU,1-3 days,0-250 GBP,1.0,2,0,1,7,6.0,Holiday,0.0,0.0,0.67,0.32999999999999996
EU,6,0-250 GBP,1.0,6,0,0,7,7.0,VFF,0.0,0.1,0.19666666666666668,0.7033333333333334
EU,4-13 days,500-1000 GBP,1.0,7,1,1,7,4.0,Holiday,0.41730158730158734,0.0,0.5171428571428571,0.06555555555555556
EU,6,0-250 GBP,1.0,2,0,2,7,7.0,Holiday,0.5,0.1,0.3,0.1
EU,1-3 days,0-250 GBP,1.0,4,1,0,7,5.0,VFF,0.0,0.0,0.3760711510711511,0.6239288489288489
EU,6,250-500 GBP,1.0,5,1,1,5,5.0,Holiday,0.2,0.0,0.8,0.0
EU,4-13 days,1000-5000 GBP,1.0,5,1,1,5,2.0,Business or Work,0.5110647612621297,0.0,0.42687174667437827,0.062063492063492064
North America,1-3 days,0-250 GBP,1.0,5,0,0,5,3.0,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,1000-5000 GBP,1.0,4,1,1,5,3.0,Business or Work,0.7868581546330906,0.0,0.2131418453669093,0.0
EU,4-13 days,250-500 GBP,1.0,5,0,1,5,2.0,Business or Work,0.511863439707867,0.052639561447610984,0.210314151076535,0.22518284776798708
EU,1-3 days,1000-5000 GBP,1.0,4,0,0,5,3.0,Holiday,0.7090909090909091,0.1,0.1318181818181818,0.0590909090909091
EU,1-3 days,1000-5000 GBP,1.0,5,1,1,5,4.0,Business or Work,0.8929141838553603,0.0,0.0368087598675834,0.07027705627705627
Non-EU Europe,4-13 days,500-1000 GBP,1.0,6,1,1,5,7.0,Holiday,0.2,0.0,0.475,0.325
EU,4-13 days,1000-5000 GBP,1.0,6,1,1,5,2.0,Business or Work,0.5789898989898989,0.0,0.42101010101010106,0.0
Asia,4-13 days,1000-5000 GBP,1.0,5,1,1,5,7.0,Holiday,0.24853174603174605,0.05450396825396825,0.6969642857142857,0.0
North America,4-13 days,1000-5000 GBP,1.0,5,1,1,5,2.0,Business or Work,0.7735728811141105,0.0,0.2264271188858895,0.0
South America,1-3 months,1000-5000 GBP,1.0,5,0,0,5,7.0,VFF,0.0,0.0,0.5,0.5
Non-EU Europe,1-3 days,0-250 GBP,1.0,4,1,0,5,3.0,Holiday,0.14396187146187145,0.0,0.38977494727494727,0.46626318126318134
EU,1-3 days,500-1000 GBP,1.0,4,1,1,5,3.0,VFF,0.6246934044539524,0.0,0.3753065955460476,0.0
EU,1-3 days,500-1000 GBP,1.0,6,0,1,5,4.0,Business or Work,0.9464405860807357,0.0,0.05355941391926441,0.0
EU,4-13 days,500-1000 GBP,1.0,2,1,1,5,2.0,Holiday,0.0,0.0,1.0,0.0
Non-EU Europe,1-3 months,more than 5000 GBP,1.0,2,1,1,5,3.0,Business or Work,0.2,0.2,0.5,0.1
EU,6,1000-5000 GBP,1.0,4,1,1,5,5.0,Business or Work,0.4083333333333333,0.0,0.5916666666666667,0.0
EU,1-3 days,500-1000 GBP,1.0,6,1,1,5,3.0,Holiday,0.6801939390408405,0.0,0.3198060609591594,0.0
North America,1-3 days,1000-5000 GBP,1.0,5,1,1,5,3.0,Business or Work,0.8942427119279086,0.0,0.07151622684342648,0.03424106122866484
Non-EU Europe,4-13 days,0-250 GBP,1.0,4,0,0,5,6.0,Holiday,0.0,0.0,0.04939966485127776,0.9506003351487221
EU,1-3 days,500-1000 GBP,1.0,7,1,1,5,4.0,Business or Work,0.7238414363414364,0.0,0.27615856365856367,0.0
North America,4-13 days,250-500 GBP,1.0,7,1,0,5,6.0,VFF,0.0,0.0,0.0,1.0
Non-EU Europe,14-27 days,1000-5000 GBP,1.0,5,0,1,5,6.0,Holiday,0.5047619047619049,0.0,0.49523809523809514,0.0
EU,4-13 days,500-1000 GBP,1.0,2,1,1,5,2.0,Holiday,0.0,0.0,1.0,0.0
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,1.0,6,1,1,5,6.0,VFF,0.0,0.0,0.6666666666666666,0.33333333333333337
EU,4-13 days,250-500 GBP,1.0,6,0,1,5,2.0,Holiday,0.5088513284101519,0.0,0.46239050165520756,0.02875816993464052
EU,4-13 days,250-500 GBP,1.0,4,0,1,5,2.0,Business or Work,0.7561111111111112,0.0,0.24388888888888888,0.0
Non-EU Europe,4-13 days,500-1000 GBP,1.0,2,1,1,5,2.0,Holiday,0.0,0.4,0.4,0.2
EU,4-13 days,1000-5000 GBP,1.0,5,0,1,5,2.0,Business or Work,0.559047619047619,0.0,0.440952380952381,0.0
EU,4-13 days,0-250 GBP,1.0,6,1,1,5,2.0,Business or Work,0.0,0.0,1.0,0.0
EU,6,250-500 GBP,1.0,6,1,1,5,5.0,Business or Work,0.12,0.0,0.78,0.1
South America,4-13 days,1000-5000 GBP,1.0,8,0,1,5,2.0,VFF,0.125,0.0,0.575,0.3
EU,4-13 days,1000-5000 GBP,1.0,8,0,1,5,6.0,Holiday,0.1,0.0,0.9,0.0
EU,1-3 days,500-1000 GBP,1.0,7,1,1,5,3.0,Holiday,0.43112116641528403,0.0,0.5688788335847159,0.0
Non-EU Europe,4-13 days,1000-5000 GBP,1.0,5,0,0,5,2.0,VFF,0.15,0.1,0.45999999999999996,0.29
EU,4-13 days,500-1000 GBP,1.0,5,1,2,5,1.0,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,1000-5000 GBP,1.0,4,1,1,5,1.0,Business or Work,0.5972619047619048,0.0,0.4027380952380953,0.0
EU,4-13 days,1000-5000 GBP,1.0,5,0,0,5,2.0,Holiday,0.5,0.0,0.0,0.5
South America,1-3 days,250-500 GBP,1.0,5,1,0,5,3.0,Holiday,0.1,0.0,0.5,0.4
EU,1-3 days,500-1000 GBP,1.0,5,1,1,5,3.0,Business or Work,0.697376690057965,0.017199856056857542,0.28542345388517754,0.0
EU,6,250-500 GBP,1.0,5,0,1,5,5.0,Business or Work,0.75,0.0,0.25,0.0
EU,4-13 days,500-1000 GBP,1.0,4,1,1,5,1.0,Business or Work,0.0594270435446906,0.0,0.851194932518462,0.08937802393684746
South America,4-13 days,500-1000 GBP,1.0,7,0,0,2,2.0,VFF,0.0,0.0,0.5,0.5
EU,1-3 days,500-1000 GBP,1.0,4,1,2,2,7.0,Holiday,0.0,0.0,0.8314285714285713,0.16857142857142857
"Australia, NZ and Oceania",4-13 days,250-500 GBP,1.0,8,0,0,2,5.0,VFF,0.0,0.0,0.016666666666666666,0.9833333333333334
EU,1-3 months,more than 5000 GBP,1.0,7,0,1,2,7.0,Holiday,0.3,0.0,0.6722222222222223,0.02777777777777778
EU,4-13 days,250-500 GBP,1.0,6,0,0,2,2.0,VFF,0.0,0.0,0.0,1.0
North America,1-3 days,500-1000 GBP,1.0,5,1,1,2,7.0,Holiday,0.21086344211344216,0.0,0.7218512043512043,0.06728535353535355
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,1.0,6,1,0,2,7.0,VFF,0.0,0.0,0.1,0.9
South America,4-13 days,250-500 GBP,1.0,6,0,0,2,5.0,VFF,0.0,0.0,0.0,1.0
EU,14-27 days,1000-5000 GBP,1.0,2,1,1,2,2.0,Holiday,0.12222222222222223,0.0,0.8777777777777779,0.0
North America,6,500-1000 GBP,1.0,5,1,1,2,2.0,Business or Work,0.3,0.0,0.6166666666666666,0.08333333333333333
North America,4-13 days,500-1000 GBP,1.0,6,0,1,2,6.0,Holiday,0.5483748196248197,0.0,0.20324134199134197,0.24838383838383837
South America,1-3 days,0-250 GBP,1.0,7,1,1,2,7.0,VFF,0.065,0.0,0.85,0.08499999999999999
EU,4-13 days,250-500 GBP,1.0,4,1,1,2,6.0,VFF,0.03449599116493781,0.0,0.9287900877505816,0.03671392108448064
EU,4-13 days,250-500 GBP,1.0,4,1,1,2,6.0,Holiday,0.03449599116493781,0.0,0.9287900877505816,0.03671392108448064
Asia,4-13 days,250-500 GBP,1.0,4,1,0,2,6.0,VFF,0.0,0.01,0.1227536231884058,0.8672463768115943
"Australia, NZ and Oceania",4-13 days,250-500 GBP,1.0,4,0,0,2,6.0,VFF,0.0037241379310344823,0.014285714285714285,0.46882914182006735,0.5131610059631838
EU,4-13 days,0-250 GBP,1.0,7,0,0,2,3.0,VFF,0.0,0.030192307692307695,0.19514652014652017,0.7746611721611723
EU,4-13 days,500-1000 GBP,1.0,6,1,1,2,6.0,Holiday,0.0,0.0,0.9187243392452707,0.08127566075472928
Asia,4-13 days,500-1000 GBP,1.0,4,1,0,2,6.0,VFF,0.0,0.4666666666666666,0.0,0.5333333333333333
South America,4-13 days,500-1000 GBP,1.0,6,0,0,2,7.0,VFF,0.13,0.0,0.16999999999999998,0.7
Africa,1-3 days,1000-5000 GBP,1.0,7,0,1,2,7.0,VFF,0.3,0.0,0.6,0.1
North America,4-13 days,1000-5000 GBP,1.0,6,1,1,2,6.0,Holiday,0.3977618799329326,0.0,0.4850335848362164,0.11720453523085102
South America,1-3 months,1000-5000 GBP,1.0,4,0,0,2,1.0,VFF,0.0,0.0,0.3,0.7
EU,4-13 days,500-1000 GBP,1.0,5,0,1,2,6.0,Holiday,0.1754646708091659,0.0,0.6293130451764744,0.19522228401435973
North America,4-13 days,1000-5000 GBP,1.0,6,1,1,2,5.0,Holiday,0.43849206349206343,0.0,0.43246031746031743,0.12904761904761902
Asia,4-13 days,500-1000 GBP,1.0,5,0,0,2,5.0,Holiday,0.0,0.0,0.6461907536907537,0.35380924630924626
South America,1-3 days,250-500 GBP,1.0,6,1,1,2,1.0,Business or Work,0.02,0.0,0.96,0.02
EU,4-13 days,0-250 GBP,1.0,8,0,0,2,5.0,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,250-500 GBP,1.0,4,0,0,2,5.0,VFF,0.0,0.0,0.3036406986487055,0.6963593013512946
South America,14-27 days,1000-5000 GBP,1.0,8,0,0,2,3.0,Holiday,0.0,0.0,0.03333333333333333,0.9666666666666668
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,1.0,7,0,1,3,5.0,Holiday,0.06666666666666667,0.0,0.6833333333333333,0.25
North America,4-13 days,1000-5000 GBP,1.0,5,0,2,3,7.0,Holiday,0.11000000000000001,0.0,0.79,0.1
North America,14-27 days,500-1000 GBP,1.0,6,0,0,3,4.0,VFF,0.0,0.0,0.16138888888888886,0.8386111111111111
North America,1-3 days,0-250 GBP,1.0,5,0,1,3,1.0,VFF,0.11785714285714285,0.0,0.08214285714285714,0.8
North America,4-13 days,1000-5000 GBP,1.0,8,0,1,3,7.0,Holiday,0.0,0.0,0.5333333333333333,0.4666666666666666
North America,1-3 days,0-250 GBP,1.0,4,0,0,3,1.0,VFF,0.0,0.0,0.5971428571428572,0.40285714285714286
North America,14-27 days,0-250 GBP,1.0,6,0,0,3,4.0,VFF,0.03333333333333333,0.0,0.0,0.9666666666666666
Non-EU Europe,4-13 days,0-250 GBP,1.0,4,0,2,3,7.0,Holiday,0.14102564102564102,0.0,0.7593376068376068,0.09963675213675213
North America,4-13 days,1000-5000 GBP,1.0,7,1,1,3,5.0,VFF,0.18072843822843823,0.0,0.8192715617715617,0.0
North America,4-13 days,1000-5000 GBP,1.0,2,0,1,3,3.0,Holiday,0.15,0.0,0.8,0.05
North America,4-13 days,1000-5000 GBP,1.0,7,1,2,3,7.0,VFF,0.0125,0.0,0.8625,0.125
